path,width,height,w/h,bha,class
images/boardroom meeting/815.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/816.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/817.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/818.jpg,500,649,0.77,0.18,boardroom meeting
images/boardroom meeting/819.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/820.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/821.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/822.jpg,500,649,0.77,0.14,boardroom meeting
images/boardroom meeting/823.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/824.jpg,500,649,0.77,0.17,boardroom meeting
images/boardroom meeting/825.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/826.jpg,500,649,0.77,0.21,boardroom meeting
images/boardroom meeting/827.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/828.jpg,500,649,0.77,0.14,boardroom meeting
images/boardroom meeting/829.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/830.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/831.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/832.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/833.jpg,500,649,0.77,0.16,boardroom meeting
images/boardroom meeting/834.jpg,500,649,0.77,0.12,boardroom meeting
images/boardroom meeting/835.jpg,500,649,0.77,0.11,boardroom meeting
images/boardroom meeting/836.jpg,500,649,0.77,0.17,boardroom meeting
images/boardroom meeting/837.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/838.jpg,500,649,0.77,0.13,boardroom meeting
images/boardroom meeting/839.jpg,200,260,0.77,0.28,boardroom meeting
images/boardroom meeting/840.jpg,200,260,0.77,0.73,boardroom meeting
images/boardroom meeting/841.jpg,200,259,0.77,0.24,boardroom meeting
images/boardroom meeting/842.jpg,200,262,0.76,0.45,boardroom meeting
images/boardroom meeting/843.jpg,200,262,0.76,0.56,boardroom meeting
images/boardroom meeting/844.jpg,200,260,0.77,0.3,boardroom meeting
images/boardroom meeting/845.jpg,200,262,0.76,0.44,boardroom meeting
images/boardroom meeting/846.jpg,200,267,0.75,0.55,boardroom meeting
images/boardroom meeting/847.jpg,200,266,0.75,0.36,boardroom meeting
images/boardroom meeting/848.jpg,200,259,0.77,0.25,boardroom meeting
images/boardroom meeting/850.jpg,200,262,0.76,0.53,boardroom meeting
images/boardroom meeting/851.jpg,200,260,0.77,0.32,boardroom meeting
images/boardroom meeting/852.jpg,200,263,0.76,0.57,boardroom meeting
images/boardroom meeting/853.jpg,200,262,0.76,0.44,boardroom meeting
images/boardroom meeting/854.jpg,200,520,0.38,0.33,boardroom meeting
images/boardroom meeting/855.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/856.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/857.jpg,200,260,0.77,0.55,boardroom meeting
images/boardroom meeting/858.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/860.jpg,200,266,0.75,0.36,boardroom meeting
images/boardroom meeting/861.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/862.jpg,200,250,0.8,0.45,boardroom meeting
images/boardroom meeting/863.jpg,200,260,0.77,0.72,boardroom meeting
images/boardroom meeting/864.jpg,200,262,0.76,0.55,boardroom meeting
images/boardroom meeting/865.jpg,200,262,0.76,0.45,boardroom meeting
images/boardroom meeting/866.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/867.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/868.jpg,200,270,0.74,0.65,boardroom meeting
images/boardroom meeting/869.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/870.jpg,200,262,0.76,0.46,boardroom meeting
images/boardroom meeting/871.jpg,200,262,0.76,0.46,boardroom meeting
images/boardroom meeting/873.jpg,200,260,0.77,0.31,boardroom meeting
images/boardroom meeting/877.jpg,200,264,0.76,0.68,boardroom meeting
images/boardroom meeting/878.jpg,200,348,0.57,0.71,boardroom meeting
images/boardroom meeting/879.jpg,200,260,0.77,0.29,boardroom meeting
images/boardroom meeting/881.jpg,200,262,0.76,0.51,boardroom meeting
images/boardroom meeting/882.jpg,200,260,0.77,0.74,boardroom meeting
images/boardroom meeting/884.jpg,200,263,0.76,0.72,boardroom meeting
images/boardroom meeting/885.jpg,200,262,0.76,0.71,boardroom meeting
images/boardroom meeting/887.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/888.jpg,200,262,0.76,0.44,boardroom meeting
images/boardroom meeting/889.jpg,200,260,0.77,0.53,boardroom meeting
images/boardroom meeting/890.jpg,200,263,0.76,0.66,boardroom meeting
images/boardroom meeting/891.jpg,200,262,0.76,0.66,boardroom meeting
images/boardroom meeting/892.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/893.jpg,200,348,0.57,0.7,boardroom meeting
images/boardroom meeting/894.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/896.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/898.jpg,200,443,0.45,0.67,boardroom meeting
images/boardroom meeting/900.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/901.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/902.jpg,200,263,0.76,0.47,boardroom meeting
images/boardroom meeting/903.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/904.jpg,200,265,0.75,0.54,boardroom meeting
images/boardroom meeting/905.jpg,200,454,0.44,0.58,boardroom meeting
images/boardroom meeting/906.jpg,200,275,0.73,0.79,boardroom meeting
images/boardroom meeting/908.jpg,200,263,0.76,0.61,boardroom meeting
images/boardroom meeting/910.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/911.jpg,200,260,0.77,0.28,boardroom meeting
images/boardroom meeting/912.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/913.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/914.jpg,200,267,0.75,0.59,boardroom meeting
images/boardroom meeting/915.jpg,200,262,0.76,0.46,boardroom meeting
images/boardroom meeting/916.jpg,200,288,0.69,0.6,boardroom meeting
images/boardroom meeting/917.jpg,200,260,0.77,0.36,boardroom meeting
images/boardroom meeting/918.jpg,200,264,0.76,0.27,boardroom meeting
images/boardroom meeting/919.jpg,200,427,0.47,0.6,boardroom meeting
images/boardroom meeting/920.jpg,200,440,0.45,0.74,boardroom meeting
images/boardroom meeting/921.jpg,200,262,0.76,0.56,boardroom meeting
images/boardroom meeting/922.jpg,200,262,0.76,0.47,boardroom meeting
images/boardroom meeting/924.jpg,200,262,0.76,0.75,boardroom meeting
images/boardroom meeting/925.jpg,200,264,0.76,0.7,boardroom meeting
images/boardroom meeting/926.jpg,200,262,0.76,0.75,boardroom meeting
images/boardroom meeting/927.jpg,200,261,0.77,0.26,boardroom meeting
images/boardroom meeting/928.jpg,200,260,0.77,0.73,boardroom meeting
images/boardroom meeting/929.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/930.jpg,200,279,0.72,0.55,boardroom meeting
images/boardroom meeting/931.jpg,200,262,0.76,0.71,boardroom meeting
images/boardroom meeting/932.jpg,200,267,0.75,0.56,boardroom meeting
images/boardroom meeting/933.jpg,200,260,0.77,0.38,boardroom meeting
images/boardroom meeting/934.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/935.jpg,200,258,0.78,0.3,boardroom meeting
images/boardroom meeting/936.jpg,200,238,0.84,0.54,boardroom meeting
images/boardroom meeting/937.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/938.jpg,200,262,0.76,0.75,boardroom meeting
images/boardroom meeting/940.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/941.jpg,200,264,0.76,0.44,boardroom meeting
images/boardroom meeting/942.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/943.jpg,200,264,0.76,0.25,boardroom meeting
images/boardroom meeting/944.jpg,200,262,0.76,0.71,boardroom meeting
images/boardroom meeting/945.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/946.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/947.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/948.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/950.jpg,200,260,0.77,0.74,boardroom meeting
images/boardroom meeting/952.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/953.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/954.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/955.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/956.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/957.jpg,200,261,0.77,0.26,boardroom meeting
images/boardroom meeting/958.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/959.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/960.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/961.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/962.jpg,200,250,0.8,0.51,boardroom meeting
images/boardroom meeting/963.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/964.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/965.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/966.jpg,200,263,0.76,0.25,boardroom meeting
images/boardroom meeting/967.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/968.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/969.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/970.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/971.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/972.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/973.jpg,200,260,0.77,0.74,boardroom meeting
images/boardroom meeting/974.jpg,200,260,0.77,0.29,boardroom meeting
images/boardroom meeting/975.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/976.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/977.jpg,200,265,0.75,0.5,boardroom meeting
images/boardroom meeting/978.jpg,200,276,0.72,0.51,boardroom meeting
images/boardroom meeting/979.jpg,200,277,0.72,0.28,boardroom meeting
images/boardroom meeting/980.jpg,200,278,0.72,0.62,boardroom meeting
images/boardroom meeting/981.jpg,200,271,0.74,0.61,boardroom meeting
images/boardroom meeting/982.jpg,200,288,0.69,0.74,boardroom meeting
images/boardroom meeting/983.jpg,200,261,0.77,0.71,boardroom meeting
images/boardroom meeting/984.jpg,200,262,0.76,0.52,boardroom meeting
images/boardroom meeting/985.jpg,200,263,0.76,0.47,boardroom meeting
images/boardroom meeting/986.jpg,200,262,0.76,0.62,boardroom meeting
images/boardroom meeting/987.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/994.jpg,200,262,0.76,0.44,boardroom meeting
images/boardroom meeting/995.jpg,200,255,0.78,0.46,boardroom meeting
images/boardroom meeting/997.jpg,200,260,0.77,0.3,boardroom meeting
images/boardroom meeting/999.jpg,200,260,0.77,0.78,boardroom meeting
images/boardroom meeting/1001.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/1003.jpg,200,262,0.76,0.5,boardroom meeting
images/boardroom meeting/1004.jpg,200,260,0.77,0.41,boardroom meeting
images/boardroom meeting/1005.jpg,200,360,0.56,0.43,boardroom meeting
images/boardroom meeting/1006.jpg,200,278,0.72,0.53,boardroom meeting
images/boardroom meeting/1007.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/1008.jpg,200,348,0.57,0.37,boardroom meeting
images/boardroom meeting/1009.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/1010.jpg,200,260,0.77,0.54,boardroom meeting
images/boardroom meeting/1011.jpg,200,260,0.77,0.68,boardroom meeting
images/boardroom meeting/1012.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/1016.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1017.jpg,200,260,0.77,0.67,boardroom meeting
images/boardroom meeting/1018.jpg,200,260,0.77,0.68,boardroom meeting
images/boardroom meeting/1021.jpg,200,262,0.76,0.35,boardroom meeting
images/boardroom meeting/1022.jpg,200,262,0.76,0.41,boardroom meeting
images/boardroom meeting/1023.jpg,200,262,0.76,0.4,boardroom meeting
images/boardroom meeting/1024.jpg,200,262,0.76,0.48,boardroom meeting
images/boardroom meeting/1025.jpg,200,260,0.77,0.34,boardroom meeting
images/boardroom meeting/1026.jpg,200,263,0.76,0.26,boardroom meeting
images/boardroom meeting/1027.jpg,200,260,0.77,0.34,boardroom meeting
images/boardroom meeting/1028.jpg,200,264,0.76,0.59,boardroom meeting
images/boardroom meeting/1030.jpg,200,299,0.67,0.47,boardroom meeting
images/boardroom meeting/1032.jpg,200,262,0.76,0.46,boardroom meeting
images/boardroom meeting/1033.jpg,200,264,0.76,0.61,boardroom meeting
images/boardroom meeting/1034.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/1037.jpg,200,260,0.77,0.87,boardroom meeting
images/boardroom meeting/1038.jpg,200,254,0.79,0.57,boardroom meeting
images/boardroom meeting/1039.jpg,200,262,0.76,0.48,boardroom meeting
images/boardroom meeting/1041.jpg,200,260,0.77,0.27,boardroom meeting
images/boardroom meeting/1042.jpg,200,290,0.69,0.4,boardroom meeting
images/boardroom meeting/1043.jpg,200,260,0.77,0.31,boardroom meeting
images/boardroom meeting/1045.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/1046.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/1047.jpg,200,288,0.69,0.55,boardroom meeting
images/boardroom meeting/1048.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1049.jpg,200,262,0.76,0.52,boardroom meeting
images/boardroom meeting/1050.jpg,200,255,0.78,0.28,boardroom meeting
images/boardroom meeting/1052.jpg,200,259,0.77,0.54,boardroom meeting
images/boardroom meeting/1055.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1057.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/1058.jpg,200,260,0.77,0.25,boardroom meeting
images/boardroom meeting/1059.jpg,200,262,0.76,0.75,boardroom meeting
images/boardroom meeting/1060.jpg,200,262,0.76,0.73,boardroom meeting
images/boardroom meeting/1062.jpg,200,260,0.77,0.24,boardroom meeting
images/boardroom meeting/1063.jpg,200,260,0.77,0.71,boardroom meeting
images/boardroom meeting/1064.jpg,200,260,0.77,0.23,boardroom meeting
images/boardroom meeting/1065.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1066.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1067.jpg,200,262,0.76,0.72,boardroom meeting
images/boardroom meeting/1068.jpg,200,262,0.76,0.75,boardroom meeting
images/boardroom meeting/1072.jpg,200,260,0.77,0.26,boardroom meeting
images/boardroom meeting/1073.jpg,200,260,0.77,0.31,boardroom meeting
images/boardroom meeting/1074.jpg,197,256,0.77,0.3,boardroom meeting
images/boardroom meeting/1075.jpg,197,256,0.77,0.38,boardroom meeting
images/boardroom meeting/1078.jpg,196,257,0.76,0.64,boardroom meeting
images/boardroom meeting/1080.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1082.jpg,197,256,0.77,0.29,boardroom meeting
images/boardroom meeting/1083.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1085.jpg,197,256,0.77,0.35,boardroom meeting
images/boardroom meeting/1086.jpg,196,257,0.76,0.51,boardroom meeting
images/boardroom meeting/1087.jpg,176,286,0.62,0.34,boardroom meeting
images/boardroom meeting/1092.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1094.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1095.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1097.jpg,197,256,0.77,0.3,boardroom meeting
images/boardroom meeting/1099.jpg,197,256,0.77,0.33,boardroom meeting
images/boardroom meeting/1102.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1105.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1107.jpg,199,253,0.79,0.4,boardroom meeting
images/boardroom meeting/1108.jpg,197,256,0.77,0.29,boardroom meeting
images/boardroom meeting/1110.jpg,197,256,0.77,0.33,boardroom meeting
images/boardroom meeting/1111.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1112.jpg,197,256,0.77,0.36,boardroom meeting
images/boardroom meeting/1113.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1114.jpg,191,250,0.76,0.53,boardroom meeting
images/boardroom meeting/1115.jpg,197,256,0.77,0.3,boardroom meeting
images/boardroom meeting/1119.jpg,197,256,0.77,0.3,boardroom meeting
images/boardroom meeting/1121.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1122.jpg,188,269,0.7,0.41,boardroom meeting
images/boardroom meeting/1124.jpg,197,256,0.77,0.29,boardroom meeting
images/boardroom meeting/1127.jpg,197,256,0.77,0.28,boardroom meeting
images/boardroom meeting/1128.jpg,183,276,0.66,0.38,boardroom meeting
images/boardroom meeting/1129.jpg,197,256,0.77,0.51,boardroom meeting
images/boardroom meeting/1131.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1135.jpg,197,256,0.77,0.3,boardroom meeting
images/boardroom meeting/1136.jpg,197,256,0.77,0.29,boardroom meeting
images/boardroom meeting/1138.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1139.jpg,196,257,0.76,0.49,boardroom meeting
images/boardroom meeting/1140.jpg,197,256,0.77,0.46,boardroom meeting
images/boardroom meeting/1142.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1143.jpg,176,286,0.62,0.4,boardroom meeting
images/boardroom meeting/1147.jpg,315,160,1.97,0.53,boardroom meeting
images/boardroom meeting/1150.jpg,197,256,0.77,0.53,boardroom meeting
images/boardroom meeting/1154.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1157.jpg,197,256,0.77,0.32,boardroom meeting
images/boardroom meeting/1159.jpg,197,256,0.77,0.27,boardroom meeting
images/boardroom meeting/1166.jpg,197,256,0.77,0.33,boardroom meeting
images/boardroom meeting/1169.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1171.jpg,200,252,0.79,0.74,boardroom meeting
images/boardroom meeting/1181.jpg,197,256,0.77,0.36,boardroom meeting
images/boardroom meeting/1183.jpg,197,256,0.77,0.34,boardroom meeting
images/boardroom meeting/1192.jpg,192,263,0.73,0.43,boardroom meeting
images/boardroom meeting/1193.jpg,197,256,0.77,0.33,boardroom meeting
images/boardroom meeting/1196.jpg,197,256,0.77,0.36,boardroom meeting
images/boardroom meeting/1199.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1201.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1202.jpg,196,257,0.76,0.51,boardroom meeting
images/boardroom meeting/1203.jpg,196,257,0.76,0.37,boardroom meeting
images/boardroom meeting/1204.jpg,152,331,0.46,0.43,boardroom meeting
images/boardroom meeting/1206.jpg,196,257,0.76,0.46,boardroom meeting
images/boardroom meeting/1207.jpg,197,256,0.77,0.31,boardroom meeting
images/boardroom meeting/1209.jpg,196,258,0.76,0.36,boardroom meeting
images/boardroom meeting/1210.jpg,196,257,0.76,0.36,boardroom meeting
images/boardroom meeting/1211.jpg,197,256,0.77,0.33,boardroom meeting
images/boardroom meeting/1212.jpg,197,256,0.77,0.63,boardroom meeting
images/boardroom meeting/1213.jpg,199,253,0.79,0.38,boardroom meeting
images/bob ross meme/2.jpg,310,163,1.9,0.55,bob ross meme
images/bob ross meme/3.jpg,214,235,0.91,0.27,bob ross meme
images/bob ross meme/4.jpg,197,255,0.77,0.18,bob ross meme
images/bob ross meme/5.jpg,197,256,0.77,0.31,bob ross meme
images/bob ross meme/12.jpg,214,235,0.91,0.42,bob ross meme
images/bob ross meme/13.jpg,197,255,0.77,0.35,bob ross meme
images/bob ross meme/14.jpg,225,225,1.0,0.58,bob ross meme
images/bob ross meme/15.jpg,200,252,0.79,0.46,bob ross meme
images/bob ross meme/18.jpg,201,251,0.8,0.75,bob ross meme
images/bob ross meme/21.jpg,198,255,0.78,0.43,bob ross meme
images/bob ross meme/32.jpg,203,249,0.82,0.54,bob ross meme
images/bob ross meme/34.jpg,197,255,0.77,0.24,bob ross meme
images/bob ross meme/46.jpg,225,225,1.0,0.49,bob ross meme
images/bob ross meme/58.jpg,202,249,0.81,0.51,bob ross meme
images/bob ross meme/67.jpg,269,187,1.44,0.45,bob ross meme
images/bob ross meme/70.jpg,269,187,1.44,0.49,bob ross meme
images/bob ross meme/72.jpg,197,255,0.77,0.23,bob ross meme
images/bob ross meme/76.jpg,193,262,0.74,0.62,bob ross meme
images/bob ross meme/85.jpg,275,183,1.5,0.66,bob ross meme
images/bob ross meme/91.jpg,178,283,0.63,0.48,bob ross meme
images/bob ross meme/93.jpg,225,225,1.0,0.59,bob ross meme
images/bob ross meme/102.jpg,201,250,0.8,0.43,bob ross meme
images/bob ross meme/117.jpg,225,225,1.0,0.51,bob ross meme
images/bob ross meme/118.jpg,259,194,1.34,0.64,bob ross meme
images/bob ross meme/127.jpg,225,225,1.0,0.64,bob ross meme
images/bob ross meme/129.jpg,198,255,0.78,0.45,bob ross meme
images/bob ross meme/130.jpg,275,183,1.5,0.64,bob ross meme
images/bob ross meme/142.jpg,201,251,0.8,0.48,bob ross meme
images/bob ross meme/143.jpg,269,187,1.44,0.63,bob ross meme
images/bob ross meme/158.jpg,318,159,2.0,0.57,bob ross meme
images/bob ross meme/164.jpg,236,213,1.11,0.55,bob ross meme
images/bob ross meme/175.jpg,197,255,0.77,0.3,bob ross meme
images/bob ross meme/186.jpg,300,168,1.79,0.5,bob ross meme
images/bob ross meme/205.jpg,269,187,1.44,0.46,bob ross meme
images/bob ross meme/207.jpg,189,267,0.71,0.64,bob ross meme
images/bob ross meme/210.jpg,150,150,1.0,0.31,bob ross meme
images/bob ross meme/211.jpg,197,255,0.77,0.33,bob ross meme
images/bob ross meme/218.jpg,282,179,1.58,0.74,bob ross meme
images/bob ross meme/226.jpg,214,235,0.91,0.43,bob ross meme
images/bob ross meme/228.jpg,248,203,1.22,0.59,bob ross meme
images/bob ross meme/239.jpg,269,187,1.44,0.42,bob ross meme
images/bob ross meme/242.jpg,198,255,0.78,0.39,bob ross meme
images/bob ross meme/251.jpg,191,263,0.73,0.64,bob ross meme
images/bob ross meme/257.jpg,197,255,0.77,0.49,bob ross meme
images/bob ross meme/261.jpg,254,198,1.28,0.55,bob ross meme
images/bob ross meme/266.jpg,195,258,0.76,0.4,bob ross meme
images/bob ross meme/287.jpg,192,263,0.73,0.49,bob ross meme
images/bob ross meme/291.jpg,225,225,1.0,0.63,bob ross meme
images/bob ross meme/294.jpg,214,236,0.91,0.44,bob ross meme
images/bob ross meme/298.jpg,225,225,1.0,0.6,bob ross meme
images/bob ross meme/322.jpg,252,200,1.26,0.44,bob ross meme
images/bob ross meme/343.jpg,210,240,0.88,0.38,bob ross meme
images/bob ross meme/347.jpg,267,189,1.41,0.79,bob ross meme
images/bob ross meme/354.jpg,197,255,0.77,0.34,bob ross meme
images/bob ross meme/357.jpg,265,190,1.39,0.65,bob ross meme
images/bob ross meme/359.jpg,250,202,1.24,0.38,bob ross meme
images/bob ross meme/362.jpg,224,225,1.0,0.49,bob ross meme
images/bob ross meme/370.jpg,195,258,0.76,0.41,bob ross meme
images/bob ross meme/389.jpg,214,235,0.91,0.46,bob ross meme
images/bob ross meme/400.jpg,197,255,0.77,0.23,bob ross meme
images/bob ross meme/409.jpg,123,400,0.31,0.44,bob ross meme
images/bob ross meme/423.jpg,229,220,1.04,0.5,bob ross meme
images/bob ross meme/425.jpg,205,246,0.83,0.5,bob ross meme
images/bob ross meme/437.jpg,176,286,0.62,0.34,bob ross meme
images/bob ross meme/447.jpg,141,359,0.39,0.41,bob ross meme
images/bob ross meme/458.jpg,170,297,0.57,0.59,bob ross meme
images/bob ross meme/459.jpg,318,159,2.0,0.63,bob ross meme
images/bob ross meme/462.jpg,253,199,1.27,0.44,bob ross meme
images/bob ross meme/463.jpg,211,239,0.88,0.37,bob ross meme
images/bob ross meme/464.jpg,214,235,0.91,0.46,bob ross meme
images/bob ross meme/468.jpg,190,265,0.72,0.48,bob ross meme
images/bob ross meme/469.jpg,214,235,0.91,0.42,bob ross meme
images/bob ross meme/471.jpg,269,188,1.43,0.47,bob ross meme
images/bob ross meme/473.jpg,197,255,0.77,0.28,bob ross meme
images/bob ross meme/474.jpg,235,214,1.1,0.62,bob ross meme
images/bob ross meme/476.jpg,260,194,1.34,0.52,bob ross meme
images/bob ross meme/478.jpg,225,224,1.0,0.44,bob ross meme
images/bob ross meme/481.jpg,226,223,1.01,0.51,bob ross meme
images/bob ross meme/483.jpg,234,216,1.08,0.49,bob ross meme
images/bob ross meme/485.jpg,197,255,0.77,0.33,bob ross meme
images/bob ross meme/489.jpg,198,255,0.78,0.45,bob ross meme
images/bob ross meme/490.jpg,197,255,0.77,0.44,bob ross meme
images/bob ross meme/492.jpg,197,255,0.77,0.34,bob ross meme
images/bob ross meme/493.jpg,259,194,1.34,0.42,bob ross meme
images/bob ross meme/495.jpg,197,255,0.77,0.25,bob ross meme
images/bob ross meme/499.jpg,193,261,0.74,0.63,bob ross meme
images/bob ross meme/500.jpg,275,183,1.5,0.32,bob ross meme
images/bob ross meme/506.jpg,226,223,1.01,0.49,bob ross meme
images/bob ross meme/512.jpg,198,255,0.78,0.46,bob ross meme
images/bob ross meme/515.jpg,269,187,1.44,0.54,bob ross meme
images/bob ross meme/524.jpg,230,219,1.05,0.29,bob ross meme
images/bob ross meme/525.jpg,277,182,1.52,0.47,bob ross meme
images/bob ross meme/563.jpg,259,194,1.34,0.63,bob ross meme
images/bob ross meme/609.jpg,311,162,1.92,0.63,bob ross meme
images/bob ross meme/640.jpg,235,179,1.31,0.52,bob ross meme
images/bob ross meme/647.jpg,267,188,1.42,0.56,bob ross meme
images/bob ross meme/667.jpg,217,232,0.94,0.35,bob ross meme
images/bob ross meme/680.jpg,261,193,1.35,0.54,bob ross meme
images/bob ross meme/686.jpg,50,50,1.0,0.4,bob ross meme
images/bob ross meme/687.jpg,50,50,1.0,0.63,bob ross meme
images/bob ross meme/691.jpg,225,225,1.0,0.49,bob ross meme
images/bob ross meme/693.jpg,201,250,0.8,0.55,bob ross meme
images/bob ross meme/696.jpg,205,246,0.83,0.6,bob ross meme
images/bob ross meme/700.jpg,197,255,0.77,0.24,bob ross meme
images/bob ross meme/701.jpg,225,225,1.0,0.42,bob ross meme
images/bob ross meme/711.jpg,294,171,1.72,0.47,bob ross meme
images/bob ross meme/744.jpg,311,162,1.92,0.57,bob ross meme
images/bob ross meme/777.jpg,500,646,0.77,0.22,bob ross meme
images/bob ross meme/778.jpg,500,646,0.77,0.44,bob ross meme
images/bob ross meme/779.jpg,500,646,0.77,0.22,bob ross meme
images/bob ross meme/780.jpg,500,646,0.77,0.26,bob ross meme
images/bob ross meme/781.jpg,500,646,0.77,0.28,bob ross meme
images/bob ross meme/782.jpg,500,808,0.62,0.32,bob ross meme
images/bob ross meme/783.jpg,500,646,0.77,0.29,bob ross meme
images/bob ross meme/784.jpg,500,646,0.77,0.27,bob ross meme
