path,first,first_per,second,second_per,third,third_per,TF,top3_TF
images/boardroom meeting/7.jpg,boardroom meeting,1.0,SMEscat,2.4380994e-10,wojak,6.451713e-11,True,True
images/boardroom meeting/8.jpg,boardroom meeting,1.0,SMEscat,2.3097776e-10,wojak,5.4932496e-11,True,True
images/boardroom meeting/9.jpg,boardroom meeting,1.0,SMEscat,2.9490432e-10,wojak,7.6942425e-11,True,True
images/boardroom meeting/10.jpg,boardroom meeting,1.0,SMEscat,2.18359e-10,wojak,7.207297e-11,True,True
images/boardroom meeting/11.jpg,boardroom meeting,1.0,SMEscat,4.0226839e-10,wojak,1.0941397e-10,True,True
images/boardroom meeting/12.jpg,boardroom meeting,1.0,SMEscat,3.3723677e-10,wojak,6.746728e-11,True,True
images/boardroom meeting/13.jpg,boardroom meeting,1.0,SMEscat,1.7189489e-09,wojak,1.1538644e-10,True,True
images/boardroom meeting/14.jpg,boardroom meeting,1.0,SMEscat,2.4209817e-10,wojak,9.227456e-11,True,True
images/boardroom meeting/15.jpg,boardroom meeting,1.0,SMEscat,1.0175542e-09,wojak,5.15919e-11,True,True
images/boardroom meeting/16.jpg,boardroom meeting,1.0,SMEscat,2.6410857e-10,wojak,7.57026e-11,True,True
images/boardroom meeting/17.jpg,boardroom meeting,1.0,SMEscat,4.704358e-10,wojak,1.0481396e-10,True,True
images/boardroom meeting/18.jpg,boardroom meeting,1.0,SMEscat,2.0755203e-10,wojak,5.3992106e-11,True,True
images/boardroom meeting/19.jpg,boardroom meeting,1.0,SMEscat,1.884065e-09,wojak,5.598179e-10,True,True
images/boardroom meeting/20.jpg,boardroom meeting,1.0,SMEscat,6.5025567e-09,wojak,5.092341e-10,True,True
images/boardroom meeting/21.jpg,boardroom meeting,1.0,SMEscat,2.3744184e-10,wojak,7.3689596e-11,True,True
images/boardroom meeting/22.jpg,boardroom meeting,1.0,SMEscat,3.3086478e-10,wojak,8.780499e-11,True,True
images/boardroom meeting/23.jpg,boardroom meeting,1.0,SMEscat,2.5719604e-10,wojak,7.409988e-11,True,True
images/boardroom meeting/24.jpg,boardroom meeting,0.99943346,wojak,0.0004494262,Bongo Cat,8.566593e-05,True,True
images/boardroom meeting/25.jpg,boardroom meeting,0.99999964,wojak,3.0931218e-07,SMEscat,3.7824837e-08,True,True
images/boardroom meeting/26.jpg,boardroom meeting,1.0,SMEscat,3.770279e-10,wojak,1.1156963e-10,True,True
images/boardroom meeting/27.jpg,boardroom meeting,1.0,SMEscat,1.7979135e-10,wojak,4.2054152e-11,True,True
images/boardroom meeting/28.jpg,boardroom meeting,1.0,SMEscat,4.1675755e-10,wojak,1.0094078e-10,True,True
images/boardroom meeting/29.jpg,boardroom meeting,1.0,SMEscat,2.8777575e-10,wojak,6.009691e-11,True,True
images/boardroom meeting/30.jpg,boardroom meeting,1.0,SMEscat,2.9691472e-10,wojak,8.685424e-11,True,True
images/boardroom meeting/31.jpg,boardroom meeting,1.0,SMEscat,7.45085e-10,wojak,2.1177081e-10,True,True
images/boardroom meeting/32.jpg,boardroom meeting,1.0,SMEscat,2.662115e-10,wojak,6.07126e-11,True,True
images/boardroom meeting/33.jpg,boardroom meeting,1.0,SMEscat,1.7445063e-10,wojak,4.6967794e-11,True,True
images/boardroom meeting/34.jpg,boardroom meeting,1.0,SMEscat,2.9479577e-10,wojak,8.003493e-11,True,True
images/boardroom meeting/35.jpg,boardroom meeting,1.0,SMEscat,1.6701508e-09,wojak,2.74718e-10,True,True
images/boardroom meeting/36.jpg,boardroom meeting,1.0,SMEscat,3.4001793e-10,wojak,9.5291046e-11,True,True
images/boardroom meeting/37.jpg,boardroom meeting,1.0,SMEscat,3.354514e-10,wojak,1.2328075e-10,True,True
images/boardroom meeting/38.jpg,boardroom meeting,1.0,SMEscat,3.196885e-10,wojak,8.5981146e-11,True,True
images/boardroom meeting/39.jpg,boardroom meeting,1.0,SMEscat,2.7446084e-10,wojak,8.255362e-11,True,True
images/boardroom meeting/40.jpg,boardroom meeting,1.0,SMEscat,2.0665258e-10,wojak,6.2149154e-11,True,True
images/boardroom meeting/41.jpg,boardroom meeting,1.0,SMEscat,3.244492e-10,wojak,9.279239e-11,True,True
images/boardroom meeting/42.jpg,boardroom meeting,1.0,SMEscat,2.420857e-10,wojak,6.901429e-11,True,True
images/boardroom meeting/43.jpg,boardroom meeting,1.0,SMEscat,2.9531463e-10,wojak,8.666674e-11,True,True
images/boardroom meeting/44.jpg,boardroom meeting,1.0,SMEscat,3.2305486e-10,wojak,9.251458e-11,True,True
images/boardroom meeting/45.jpg,boardroom meeting,1.0,SMEscat,6.888887e-10,wojak,1.2091081e-10,True,True
images/boardroom meeting/46.jpg,boardroom meeting,1.0,SMEscat,3.7073267e-10,wojak,1.1056844e-10,True,True
images/boardroom meeting/47.jpg,boardroom meeting,1.0,SMEscat,8.614517e-10,wojak,5.011623e-10,True,True
images/boardroom meeting/48.jpg,boardroom meeting,1.0,SMEscat,2.4287564e-10,wojak,5.860486e-11,True,True
images/boardroom meeting/49.jpg,boardroom meeting,1.0,SMEscat,2.5479474e-10,wojak,7.723178e-11,True,True
images/boardroom meeting/50.jpg,boardroom meeting,1.0,SMEscat,1.6424918e-10,wojak,4.7432964e-11,True,True
images/boardroom meeting/51.jpg,boardroom meeting,1.0,SMEscat,1.0496285e-09,wojak,1.4092644e-10,True,True
images/boardroom meeting/52.jpg,boardroom meeting,1.0,SMEscat,2.2460055e-10,wojak,4.851198e-11,True,True
images/boardroom meeting/53.jpg,boardroom meeting,1.0,SMEscat,1.9025749e-10,wojak,4.6280833e-11,True,True
images/boardroom meeting/54.jpg,boardroom meeting,1.0,SMEscat,2.8806846e-10,wojak,4.519581e-11,True,True
images/boardroom meeting/55.jpg,boardroom meeting,1.0,SMEscat,2.092561e-10,wojak,5.202521e-11,True,True
images/boardroom meeting/56.jpg,boardroom meeting,1.0,SMEscat,5.3366667e-10,wojak,7.758125e-11,True,True
images/boardroom meeting/57.jpg,boardroom meeting,1.0,SMEscat,1.6718105e-10,wojak,3.7333886e-11,True,True
images/boardroom meeting/58.jpg,boardroom meeting,1.0,SMEscat,6.2989586e-10,wojak,1.5571401e-10,True,True
images/boardroom meeting/59.jpg,boardroom meeting,1.0,SMEscat,4.0126683e-10,wojak,1.051265e-10,True,True
images/boardroom meeting/60.jpg,boardroom meeting,1.0,SMEscat,2.5682056e-10,wojak,5.036199e-11,True,True
images/boardroom meeting/61.jpg,boardroom meeting,1.0,SMEscat,1.7547314e-10,wojak,3.851025e-11,True,True
images/boardroom meeting/62.jpg,boardroom meeting,0.9999974,SMEscat,1.6159165e-06,wojak,5.591716e-07,True,True
images/boardroom meeting/63.jpg,boardroom meeting,1.0,SMEscat,4.5601334e-10,wojak,1.1271309e-10,True,True
images/boardroom meeting/64.jpg,boardroom meeting,1.0,SMEscat,7.193183e-10,wojak,6.788344e-11,True,True
images/boardroom meeting/65.jpg,boardroom meeting,1.0,SMEscat,1.2565287e-09,wojak,3.3903874e-10,True,True
images/boardroom meeting/66.jpg,boardroom meeting,1.0,SMEscat,1.3221433e-09,wojak,2.3356098e-10,True,True
images/boardroom meeting/67.jpg,boardroom meeting,1.0,SMEscat,7.522433e-10,wojak,1.6106066e-10,True,True
images/boardroom meeting/68.jpg,boardroom meeting,1.0,SMEscat,3.100892e-10,wojak,9.1103215e-11,True,True
images/boardroom meeting/69.jpg,boardroom meeting,1.0,SMEscat,2.4421812e-10,wojak,5.6809037e-11,True,True
images/boardroom meeting/70.jpg,boardroom meeting,1.0,SMEscat,2.5441546e-10,wojak,6.47463e-11,True,True
images/boardroom meeting/71.jpg,boardroom meeting,1.0,SMEscat,6.023201e-10,wojak,2.0926488e-10,True,True
images/boardroom meeting/72.jpg,boardroom meeting,1.0,SMEscat,9.336303e-10,wojak,2.4550106e-10,True,True
images/boardroom meeting/73.jpg,boardroom meeting,1.0,SMEscat,5.916319e-10,wojak,2.1006509e-10,True,True
images/boardroom meeting/74.jpg,boardroom meeting,1.0,SMEscat,3.8589232e-10,wojak,8.3477364e-11,True,True
images/boardroom meeting/75.jpg,boardroom meeting,1.0,SMEscat,2.1326857e-10,wojak,5.5944513e-11,True,True
images/boardroom meeting/76.jpg,boardroom meeting,1.0,SMEscat,1.8045028e-10,wojak,6.086159e-11,True,True
images/boardroom meeting/77.jpg,boardroom meeting,1.0,SMEscat,2.8460484e-10,wojak,1.3900114e-10,True,True
images/boardroom meeting/78.jpg,boardroom meeting,1.0,SMEscat,2.85746e-10,wojak,5.7922535e-11,True,True
images/boardroom meeting/79.jpg,boardroom meeting,1.0,SMEscat,2.867845e-10,wojak,6.456785e-11,True,True
images/boardroom meeting/80.jpg,boardroom meeting,1.0,SMEscat,3.261113e-10,wojak,5.7503138e-11,True,True
images/boardroom meeting/81.jpg,boardroom meeting,1.0,SMEscat,2.264948e-09,wojak,4.0245948e-10,True,True
images/boardroom meeting/82.jpg,boardroom meeting,1.0,wojak,4.401216e-10,SMEscat,1.9045827e-10,True,True
images/boardroom meeting/83.jpg,boardroom meeting,0.99999964,SMEscat,2.4573276e-07,wojak,9.186462e-08,True,True
images/boardroom meeting/84.jpg,boardroom meeting,1.0,SMEscat,1.3833068e-10,wojak,6.0875055e-11,True,True
images/boardroom meeting/85.jpg,boardroom meeting,1.0,SMEscat,2.5372782e-10,wojak,8.3233795e-11,True,True
images/boardroom meeting/86.jpg,boardroom meeting,1.0,SMEscat,6.0850247e-10,wojak,1.269912e-10,True,True
images/boardroom meeting/87.jpg,boardroom meeting,1.0,SMEscat,2.3936755e-10,wojak,5.4261973e-11,True,True
images/boardroom meeting/88.jpg,boardroom meeting,1.0,SMEscat,1.2907231e-09,wojak,1.7976631e-10,True,True
images/boardroom meeting/89.jpg,boardroom meeting,1.0,SMEscat,3.2684797e-10,wojak,6.786583e-11,True,True
images/boardroom meeting/90.jpg,boardroom meeting,1.0,SMEscat,2.880992e-10,wojak,6.2003284e-11,True,True
images/boardroom meeting/91.jpg,boardroom meeting,1.0,SMEscat,3.226786e-10,wojak,9.9900546e-11,True,True
images/boardroom meeting/92.jpg,boardroom meeting,1.0,SMEscat,3.8753642e-10,wojak,8.6263684e-11,True,True
images/boardroom meeting/93.jpg,boardroom meeting,1.0,SMEscat,2.0816575e-10,wojak,7.0164784e-11,True,True
images/boardroom meeting/94.jpg,boardroom meeting,1.0,SMEscat,2.0141395e-10,wojak,6.0205785e-11,True,True
images/boardroom meeting/95.jpg,boardroom meeting,1.0,SMEscat,7.1907963e-10,wojak,1.6328619e-10,True,True
images/boardroom meeting/96.jpg,boardroom meeting,1.0,SMEscat,2.943154e-10,wojak,6.158546e-11,True,True
images/boardroom meeting/97.jpg,boardroom meeting,1.0,SMEscat,5.833178e-10,wojak,1.9139051e-10,True,True
images/boardroom meeting/98.jpg,boardroom meeting,1.0,SMEscat,1.8727925e-10,wojak,5.7594353e-11,True,True
images/boardroom meeting/99.jpg,boardroom meeting,1.0,SMEscat,4.687323e-10,wojak,1.5887941e-10,True,True
images/boardroom meeting/100.jpg,boardroom meeting,1.0,SMEscat,2.4413244e-10,wojak,7.384056e-11,True,True
images/boardroom meeting/101.jpg,boardroom meeting,1.0,SMEscat,7.482923e-10,wojak,1.7774689e-10,True,True
images/boardroom meeting/102.jpg,boardroom meeting,1.0,SMEscat,2.5469707e-10,wojak,8.4550186e-11,True,True
images/boardroom meeting/103.jpg,boardroom meeting,1.0,SMEscat,4.7088733e-10,wojak,5.1991782e-11,True,True
images/boardroom meeting/104.jpg,boardroom meeting,1.0,SMEscat,5.9045835e-10,wojak,1.693674e-10,True,True
images/boardroom meeting/105.jpg,boardroom meeting,1.0,SMEscat,1.4742284e-10,wojak,4.8561783e-11,True,True
images/boardroom meeting/106.jpg,boardroom meeting,1.0,SMEscat,2.1467576e-10,wojak,5.8038765e-11,True,True
images/boardroom meeting/107.jpg,boardroom meeting,1.0,SMEscat,4.9947324e-10,wojak,1.13338915e-10,True,True
images/boardroom meeting/108.jpg,boardroom meeting,1.0,SMEscat,5.633344e-10,wojak,1.1643192e-10,True,True
images/boardroom meeting/109.jpg,boardroom meeting,1.0,SMEscat,2.5533328e-10,wojak,5.6165936e-11,True,True
images/boardroom meeting/110.jpg,boardroom meeting,1.0,SMEscat,3.1133732e-10,wojak,7.23944e-11,True,True
images/boardroom meeting/111.jpg,boardroom meeting,1.0,SMEscat,4.947665e-10,wojak,1.4328229e-10,True,True
images/boardroom meeting/112.jpg,boardroom meeting,1.0,wojak,1.0370993e-09,SMEscat,4.067099e-10,True,True
images/boardroom meeting/113.jpg,boardroom meeting,1.0,SMEscat,3.2080202e-10,wojak,7.7810654e-11,True,True
images/boardroom meeting/114.jpg,boardroom meeting,1.0,SMEscat,2.1581009e-10,wojak,7.277401e-11,True,True
images/boardroom meeting/115.jpg,boardroom meeting,1.0,SMEscat,1.4893205e-10,wojak,4.4880117e-11,True,True
images/boardroom meeting/116.jpg,boardroom meeting,1.0,SMEscat,5.9635746e-10,wojak,1.2932012e-10,True,True
images/boardroom meeting/117.jpg,boardroom meeting,1.0,SMEscat,1.0528587e-09,wojak,1.05568554e-10,True,True
images/boardroom meeting/118.jpg,boardroom meeting,1.0,SMEscat,3.0909306e-10,wojak,5.1764988e-11,True,True
images/boardroom meeting/119.jpg,boardroom meeting,1.0,SMEscat,4.3038237e-10,wojak,1.2604573e-10,True,True
images/boardroom meeting/120.jpg,boardroom meeting,1.0,SMEscat,1.4971928e-10,wojak,5.0138768e-11,True,True
images/boardroom meeting/121.jpg,boardroom meeting,1.0,SMEscat,1.0333792e-09,wojak,7.8987164e-11,True,True
images/boardroom meeting/122.jpg,boardroom meeting,0.99999464,study,2.3694745e-06,Bongo Cat,1.9597137e-06,True,True
images/boardroom meeting/123.jpg,boardroom meeting,1.0,SMEscat,3.335425e-10,wojak,9.492226e-11,True,True
images/boardroom meeting/124.jpg,boardroom meeting,1.0,SMEscat,2.4973315e-10,wojak,7.3684954e-11,True,True
images/boardroom meeting/125.jpg,boardroom meeting,1.0,SMEscat,3.1506495e-10,wojak,7.240379e-11,True,True
images/boardroom meeting/126.jpg,boardroom meeting,1.0,SMEscat,6.7093636e-10,wojak,1.7697019e-10,True,True
images/boardroom meeting/127.jpg,boardroom meeting,1.0,SMEscat,3.3828635e-09,wojak,1.7434253e-10,True,True
images/boardroom meeting/128.jpg,boardroom meeting,1.0,SMEscat,9.969464e-10,wojak,1.8239811e-10,True,True
images/boardroom meeting/129.jpg,boardroom meeting,1.0,SMEscat,1.8702366e-10,wojak,4.4827073e-11,True,True
images/boardroom meeting/130.jpg,boardroom meeting,1.0,SMEscat,1.8128374e-10,wojak,4.2642168e-11,True,True
images/boardroom meeting/131.jpg,boardroom meeting,1.0,SMEscat,3.2677377e-10,wojak,1.1899517e-10,True,True
images/boardroom meeting/132.jpg,boardroom meeting,1.0,SMEscat,5.464337e-10,wojak,1.9495626e-10,True,True
images/boardroom meeting/133.jpg,boardroom meeting,1.0,SMEscat,3.8211595e-10,wojak,9.4907596e-11,True,True
images/boardroom meeting/134.jpg,boardroom meeting,1.0,SMEscat,1.7432492e-10,wojak,4.8252298e-11,True,True
images/boardroom meeting/135.jpg,boardroom meeting,1.0,SMEscat,2.0449292e-10,wojak,4.812968e-11,True,True
images/boardroom meeting/136.jpg,boardroom meeting,1.0,SMEscat,5.5006644e-10,wojak,1.8167903e-10,True,True
images/boardroom meeting/137.jpg,boardroom meeting,1.0,SMEscat,2.792055e-10,wojak,8.434369e-11,True,True
images/boardroom meeting/138.jpg,boardroom meeting,1.0,SMEscat,2.5181382e-10,wojak,4.8250643e-11,True,True
images/boardroom meeting/139.jpg,boardroom meeting,1.0,SMEscat,2.1177163e-10,wojak,8.7992766e-11,True,True
images/boardroom meeting/140.jpg,boardroom meeting,1.0,SMEscat,7.997743e-10,wojak,1.1553554e-10,True,True
images/boardroom meeting/141.jpg,boardroom meeting,1.0,SMEscat,2.9327088e-10,wojak,5.7446572e-11,True,True
images/boardroom meeting/142.jpg,boardroom meeting,1.0,SMEscat,5.336595e-10,wojak,1.6457093e-10,True,True
images/boardroom meeting/143.jpg,boardroom meeting,1.0,SMEscat,1.045325e-09,wojak,4.1102455e-11,True,True
images/boardroom meeting/144.jpg,boardroom meeting,1.0,SMEscat,1.802714e-10,wojak,4.5487423e-11,True,True
images/boardroom meeting/145.jpg,boardroom meeting,1.0,SMEscat,5.5326557e-09,wojak,3.4526915e-09,True,True
images/boardroom meeting/146.jpg,boardroom meeting,1.0,SMEscat,3.4307646e-10,wojak,9.3190934e-11,True,True
images/boardroom meeting/147.jpg,boardroom meeting,1.0,SMEscat,2.5633654e-10,wojak,4.400509e-11,True,True
images/boardroom meeting/148.jpg,boardroom meeting,1.0,SMEscat,3.2697267e-10,wojak,9.53425e-11,True,True
images/boardroom meeting/149.jpg,boardroom meeting,1.0,SMEscat,1.0304775e-10,wojak,3.6527104e-11,True,True
images/boardroom meeting/150.jpg,boardroom meeting,1.0,SMEscat,2.956827e-10,wojak,9.972559e-11,True,True
images/boardroom meeting/151.jpg,boardroom meeting,1.0,SMEscat,2.0832583e-10,wojak,5.715367e-11,True,True
images/boardroom meeting/152.jpg,boardroom meeting,1.0,SMEscat,1.5875558e-09,wojak,3.2700948e-10,True,True
images/boardroom meeting/153.jpg,boardroom meeting,1.0,SMEscat,2.8056144e-10,wojak,5.7655793e-11,True,True
images/boardroom meeting/154.jpg,boardroom meeting,1.0,SMEscat,5.78123e-10,wojak,7.626492e-11,True,True
images/boardroom meeting/155.jpg,boardroom meeting,1.0,SMEscat,2.698061e-10,wojak,9.557027e-11,True,True
images/boardroom meeting/156.jpg,boardroom meeting,1.0,SMEscat,6.891936e-10,wojak,2.5518773e-10,True,True
images/boardroom meeting/157.jpg,boardroom meeting,1.0,SMEscat,8.1235496e-10,wojak,2.0088757e-10,True,True
images/boardroom meeting/158.jpg,boardroom meeting,1.0,SMEscat,2.0067464e-10,wojak,5.5889585e-11,True,True
images/boardroom meeting/159.jpg,boardroom meeting,1.0,SMEscat,2.000006e-10,wojak,6.641763e-11,True,True
images/boardroom meeting/160.jpg,boardroom meeting,1.0,SMEscat,3.744208e-10,wojak,7.9577366e-11,True,True
images/boardroom meeting/161.jpg,boardroom meeting,1.0,SMEscat,3.3258893e-10,wojak,8.733665e-11,True,True
images/boardroom meeting/162.jpg,boardroom meeting,1.0,SMEscat,3.364645e-10,wojak,7.415488e-11,True,True
images/boardroom meeting/163.jpg,boardroom meeting,1.0,SMEscat,8.6721674e-10,wojak,1.7374666e-10,True,True
images/boardroom meeting/164.jpg,boardroom meeting,1.0,SMEscat,2.6225627e-10,wojak,5.1262907e-11,True,True
images/boardroom meeting/165.jpg,boardroom meeting,0.9999956,study,1.8918106e-06,Bongo Cat,1.1988152e-06,True,True
images/boardroom meeting/166.jpg,boardroom meeting,1.0,SMEscat,2.0341924e-10,wojak,6.247683e-11,True,True
images/boardroom meeting/167.jpg,boardroom meeting,1.0,SMEscat,3.2594963e-10,wojak,9.763327e-11,True,True
images/boardroom meeting/168.jpg,boardroom meeting,1.0,SMEscat,2.4527969e-10,wojak,8.9738876e-11,True,True
images/boardroom meeting/169.jpg,boardroom meeting,1.0,SMEscat,3.5834294e-10,wojak,8.840323e-11,True,True
images/boardroom meeting/170.jpg,boardroom meeting,1.0,SMEscat,5.284139e-10,wojak,7.3325485e-11,True,True
images/boardroom meeting/171.jpg,boardroom meeting,1.0,SMEscat,3.4629458e-10,wojak,9.474843e-11,True,True
images/boardroom meeting/172.jpg,boardroom meeting,1.0,SMEscat,1.7997902e-10,wojak,4.12111e-11,True,True
images/boardroom meeting/173.jpg,boardroom meeting,1.0,SMEscat,1.6757852e-10,wojak,5.463324e-11,True,True
images/boardroom meeting/174.jpg,boardroom meeting,1.0,SMEscat,2.1331617e-10,wojak,8.9907116e-11,True,True
images/boardroom meeting/175.jpg,boardroom meeting,1.0,SMEscat,4.5659124e-10,wojak,1.0501808e-10,True,True
images/boardroom meeting/176.jpg,boardroom meeting,1.0,SMEscat,1.79716e-09,wojak,4.6432583e-10,True,True
images/boardroom meeting/177.jpg,boardroom meeting,1.0,SMEscat,1.9933452e-10,wojak,4.134313e-11,True,True
images/boardroom meeting/178.jpg,boardroom meeting,1.0,SMEscat,3.2727605e-09,wojak,1.1598204e-09,True,True
images/boardroom meeting/179.jpg,boardroom meeting,1.0,SMEscat,2.534038e-10,wojak,4.8020105e-11,True,True
images/boardroom meeting/180.jpg,boardroom meeting,1.0,SMEscat,1.9661842e-10,wojak,6.109944e-11,True,True
images/boardroom meeting/181.jpg,boardroom meeting,1.0,SMEscat,6.319488e-10,wojak,9.392345e-11,True,True
images/boardroom meeting/182.jpg,boardroom meeting,1.0,SMEscat,6.6024597e-10,wojak,2.003232e-10,True,True
images/boardroom meeting/183.jpg,boardroom meeting,1.0,SMEscat,4.5286952e-10,wojak,1.09539884e-10,True,True
images/boardroom meeting/184.jpg,boardroom meeting,1.0,SMEscat,3.2086075e-10,wojak,8.0416555e-11,True,True
images/boardroom meeting/185.jpg,boardroom meeting,1.0,SMEscat,1.7593225e-10,wojak,4.8189848e-11,True,True
images/boardroom meeting/186.jpg,boardroom meeting,1.0,SMEscat,2.283948e-10,wojak,7.6213584e-11,True,True
images/boardroom meeting/187.jpg,boardroom meeting,1.0,SMEscat,2.4263394e-10,wojak,5.6860638e-11,True,True
images/boardroom meeting/188.jpg,boardroom meeting,1.0,SMEscat,2.2547574e-10,wojak,9.323307e-11,True,True
images/boardroom meeting/189.jpg,boardroom meeting,1.0,SMEscat,8.5549806e-10,wojak,1.5409728e-10,True,True
images/boardroom meeting/190.jpg,boardroom meeting,1.0,SMEscat,4.4265058e-10,wojak,1.06579745e-10,True,True
images/boardroom meeting/191.jpg,boardroom meeting,1.0,wojak,4.6113136e-08,SMEscat,9.704225e-09,True,True
images/boardroom meeting/192.jpg,boardroom meeting,1.0,SMEscat,6.0824024e-10,wojak,9.8858026e-11,True,True
images/boardroom meeting/193.jpg,boardroom meeting,1.0,SMEscat,1.6433505e-10,wojak,6.068065e-11,True,True
images/boardroom meeting/194.jpg,boardroom meeting,1.0,SMEscat,2.604741e-10,wojak,7.801796e-11,True,True
images/boardroom meeting/195.jpg,boardroom meeting,1.0,SMEscat,1.2365149e-09,wojak,3.5278197e-10,True,True
images/boardroom meeting/196.jpg,boardroom meeting,1.0,SMEscat,4.697481e-10,wojak,1.4496931e-10,True,True
images/boardroom meeting/197.jpg,boardroom meeting,1.0,SMEscat,1.8930549e-10,wojak,4.683236e-11,True,True
images/boardroom meeting/198.jpg,boardroom meeting,1.0,SMEscat,2.6033153e-10,wojak,6.450409e-11,True,True
images/boardroom meeting/199.jpg,boardroom meeting,1.0,SMEscat,2.5062213e-10,wojak,8.608518e-11,True,True
images/boardroom meeting/200.jpg,boardroom meeting,1.0,SMEscat,8.058933e-10,wojak,1.9906286e-10,True,True
images/boardroom meeting/201.jpg,boardroom meeting,1.0,SMEscat,2.0713678e-10,wojak,5.542536e-11,True,True
images/boardroom meeting/202.jpg,boardroom meeting,1.0,SMEscat,4.7193843e-10,wojak,1.2454208e-10,True,True
images/boardroom meeting/203.jpg,boardroom meeting,1.0,SMEscat,5.352569e-10,wojak,1.1118852e-10,True,True
images/boardroom meeting/204.jpg,boardroom meeting,1.0,SMEscat,3.7322367e-10,wojak,1.3442088e-10,True,True
images/boardroom meeting/205.jpg,boardroom meeting,1.0,SMEscat,4.5775445e-10,wojak,1.1952724e-10,True,True
images/boardroom meeting/206.jpg,boardroom meeting,1.0,SMEscat,3.1555028e-10,wojak,1.085004e-10,True,True
images/boardroom meeting/207.jpg,boardroom meeting,1.0,SMEscat,6.60337e-09,wojak,1.9412214e-10,True,True
images/boardroom meeting/208.jpg,boardroom meeting,1.0,SMEscat,2.9304165e-10,wojak,8.822451e-11,True,True
images/boardroom meeting/209.jpg,boardroom meeting,1.0,SMEscat,2.2039716e-10,wojak,4.6547564e-11,True,True
images/boardroom meeting/210.jpg,boardroom meeting,1.0,SMEscat,1.0205611e-09,wojak,9.837462e-11,True,True
images/boardroom meeting/211.jpg,boardroom meeting,1.0,SMEscat,6.5381625e-09,wojak,2.0270852e-10,True,True
images/boardroom meeting/212.jpg,boardroom meeting,1.0,SMEscat,3.2063208e-09,wojak,2.139706e-10,True,True
images/boardroom meeting/213.jpg,boardroom meeting,1.0,SMEscat,4.0897355e-10,wojak,9.3273625e-11,True,True
images/boardroom meeting/214.jpg,boardroom meeting,1.0,SMEscat,2.7685046e-10,wojak,8.7531433e-11,True,True
images/boardroom meeting/215.jpg,boardroom meeting,1.0,SMEscat,3.0039986e-09,wojak,1.04067e-09,True,True
images/boardroom meeting/216.jpg,boardroom meeting,0.9999889,Bongo Cat,3.9098013e-06,study,3.8978055e-06,True,True
images/boardroom meeting/217.jpg,boardroom meeting,1.0,SMEscat,6.6012634e-10,wojak,2.0166574e-10,True,True
images/boardroom meeting/218.jpg,boardroom meeting,0.99999964,SMEscat,3.478785e-07,bob ross meme,2.7306688e-08,True,True
images/boardroom meeting/219.jpg,boardroom meeting,1.0,SMEscat,5.2114224e-10,wojak,7.908756e-11,True,True
images/boardroom meeting/220.jpg,boardroom meeting,1.0,SMEscat,3.922554e-08,wojak,5.217363e-09,True,True
images/boardroom meeting/221.jpg,boardroom meeting,1.0,wojak,4.0294463e-08,SMEscat,3.7854225e-08,True,True
images/boardroom meeting/222.jpg,boardroom meeting,1.0,SMEscat,2.9850067e-10,wojak,6.545268e-11,True,True
images/boardroom meeting/223.jpg,boardroom meeting,1.0,SMEscat,1.9114099e-10,wojak,5.8409125e-11,True,True
images/boardroom meeting/224.jpg,boardroom meeting,1.0,SMEscat,2.5048785e-10,wojak,6.458521e-11,True,True
images/boardroom meeting/225.jpg,boardroom meeting,1.0,SMEscat,2.4560645e-10,wojak,5.951697e-11,True,True
images/boardroom meeting/226.jpg,boardroom meeting,1.0,SMEscat,2.5616645e-10,wojak,6.237122e-11,True,True
images/boardroom meeting/227.jpg,boardroom meeting,1.0,SMEscat,2.8643246e-10,wojak,7.034206e-11,True,True
images/boardroom meeting/228.jpg,boardroom meeting,1.0,SMEscat,2.2704748e-10,wojak,4.3887238e-11,True,True
images/boardroom meeting/229.jpg,boardroom meeting,1.0,SMEscat,1.8193808e-10,wojak,4.6504082e-11,True,True
images/boardroom meeting/230.jpg,boardroom meeting,0.9999999,SMEscat,1.5926831e-07,wojak,2.475768e-09,True,True
images/boardroom meeting/231.jpg,boardroom meeting,1.0,SMEscat,2.2129902e-10,wojak,5.285336e-11,True,True
images/boardroom meeting/232.jpg,boardroom meeting,1.0,SMEscat,3.5680295e-10,wojak,1.1888628e-10,True,True
images/boardroom meeting/233.jpg,boardroom meeting,1.0,SMEscat,6.479007e-10,wojak,2.253386e-10,True,True
images/boardroom meeting/234.jpg,boardroom meeting,1.0,SMEscat,2.9738398e-10,wojak,7.611698e-11,True,True
images/boardroom meeting/235.jpg,boardroom meeting,1.0,SMEscat,2.4935096e-10,wojak,7.485118e-11,True,True
images/boardroom meeting/236.jpg,boardroom meeting,1.0,SMEscat,3.6800832e-10,wojak,8.98197e-11,True,True
images/boardroom meeting/237.jpg,boardroom meeting,1.0,SMEscat,5.4675375e-10,wojak,5.1662803e-11,True,True
images/boardroom meeting/238.jpg,boardroom meeting,1.0,SMEscat,1.5527389e-10,wojak,4.960636e-11,True,True
images/boardroom meeting/239.jpg,boardroom meeting,1.0,SMEscat,4.1253118e-10,wojak,1.05148557e-10,True,True
images/boardroom meeting/240.jpg,boardroom meeting,1.0,SMEscat,2.7871175e-10,wojak,6.76562e-11,True,True
images/boardroom meeting/241.jpg,boardroom meeting,0.9999057,study,3.3068427e-05,SMEscat,1.9774197e-05,True,True
